domain,logo_url,source_strategy,downloaded_path,error,http_status,extraction_time_ms,_best_score
spitexaadorf.ch,https://spitexaadorf.ch/media/images/favicons/apple-touch-icon.png,link_tag,extracted_logosp/spitexaadorf.ch.png,,200.0,43366,60
bestrucksofmn.net,https://www.bestrucksofmn.net/assets/images/best-used-trucks-logo.png,img_tag,extracted_logosp/bestrucksofmn.net.png,,200.0,43411,130
aamcofeastervillepa.com,https://www.mylocalaamco.com/images/shared/header/header-logo-new.png,img_tag,extracted_logosp/aamcofeastervillepa.com.png,,200.0,43437,190
mazda-autohaus-tabbouch-speyer.de,https://www.assets.mazda-autohaus.de/assets/img/favicons/favicon.svg,link_tag,extracted_logosp/mazda-autohaus-tabbouch-speyer.de.svg,,200.0,43576,65
toupret.ch,https://www.toupret.ch/_nuxt/img/3d90f08.svg,img_tag,extracted_logosp/toupret.ch.svg,,200.0,44162,190
daikincareers.com,https://daikincareers.com/sharefb?file=/rws/1_1540887025.jpg,meta_tag,extracted_logosp/daikincareers.com.jpg,,200.0,44380,45
mazdalakeland.com,https://www.mazdalakeland.com/assets/logos/transparent_black/Mazda.png,img_tag,extracted_logosp/mazdalakeland.com.png,,200.0,44390,210
aamco-newbraunfels.com,https://lirp.cdn-website.com/d0390944/dms3rep/multi/opt/logo-v1-1920w.png,img_tag,extracted_logosp/aamco-newbraunfels.com.png,,200.0,44394,170
mazda-autohaus-haese-erkrath-hochdahl.de,https://www.assets.mazda-autohaus.de/assets/img/favicons/favicon.svg,link_tag,extracted_logosp/mazda-autohaus-haese-erkrath-hochdahl.de.svg,,200.0,44491,65
linexaus.com.au,https://liquimix.com/wp-content/uploads/2025/07/cropped-Favicon-1-180x180.png,link_tag,extracted_logosp/linexaus.com.au.png,,200.0,44660,110
infiniti-bahrain.com,https://www.infiniti-bahrain.com/content/dam/Infiniti/entryway/dev/gold/logo/DesktopInfinitiLogoBlack.svg,img_tag,extracted_logosp/infiniti-bahrain.com.svg,,200.0,44725,340
renaultsancosme.com.mx,https://www.renaultsancosme.com.mx/resourcefiles/website-logo/renault-logo-new.svg,playwright_img,extracted_logosp/renaultsancosme.com.mx.svg,,,10889,0
toyotafocsani.ro,https://www.toyotafocsani.ro/wp-content/uploads/2021/03/logo-dark-150x80-1.png,img_tag,extracted_logosp/toyotafocsani.ro.png,,200.0,45162,300
savethechildren.it,https://www.google.com/s2/favicons?domain=savethechildren.it&sz=128,google_favicon,extracted_logosp/savethechildren.it.png,,403.0,45174,25
einhell.hr,https://www.einhell.hr/_assets/369fecbaddba51f6af024f761a766400/Assets/img/logo.png,img_tag,extracted_logosp/einhell.hr.png,,200.0,45304,245
engie.de,https://www.engie.de/themes/engie/assets/images/logo.svg,playwright_css_bg,extracted_logosp/engie.de.svg,,,36896,0
